run_id,model_key,model_name,use_smote,roc_auc,pr_auc,f1_at_05,best_threshold,f1_best_threshold,precision_best_threshold,recall_best_threshold,positive_rate_best_threshold,cv_roc_auc_mean,cv_pr_auc_mean,split_strategy,split_test_size,n_total_labeled,n_train,n_test,train_share,test_share,train_positive_rate,test_positive_rate
ae0190fa9fd84203be2f2e9fc02648ad,rf,Random Forest,0,0.9562097580003441,0.7332958097295544,0.6204173716864072,0.3,0.6873652436394998,0.6469155844155844,0.7332106715731371,0.07957114254343474,0.9618161436374205,0.7492220933577087,stratified_holdout_80_20,0.2,77413,61930,15483,0.7999948329092013,0.2000051670907987,0.07022444695624092,0.0702060324226571
9c22b3ad5dba479aa5e801562611aacc,rf,Random Forest,1,0.9436510077801946,0.6676140578391891,0.6133023975251354,0.5499999999999999,0.6283987915407855,0.591869918699187,0.6697332106715731,0.07944196861073435,0.9579548439766544,0.7352895033481444,stratified_holdout_80_20,0.2,77413,61930,15483,0.7999948329092013,0.2000051670907987,0.07022444695624092,0.0702060324226571
9cb3ecec2bc244dbb2a4fde8bf725083,lgbm,LightGBM,0,0.936298395521806,0.6304265902798156,0.5041922861934042,0.85,0.6030465949820788,0.5877729257641922,0.6191352345906164,0.07395207647096816,0.9505941961932111,0.7171353027633159,stratified_holdout_80_20,0.2,77413,61930,15483,0.7999948329092013,0.2000051670907987,0.07022444695624092,0.0702060324226571
1182e9591ac444038bf6ef00bbc1b8cc,logreg,Logistic Regression,0,0.8557608765390978,0.3586512491144081,0.3269631031220435,0.75,0.45977833392920986,0.3760233918128655,0.5915363385464582,0.11044371245882581,0.8463567255771434,0.33692482883399316,stratified_holdout_80_20,0.2,77413,61930,15483,0.7999948329092013,0.2000051670907987,0.07022444695624092,0.0702060324226571
043af8bc661d467eacc63224a75d4fd6,logreg,Logistic Regression,1,0.8400009790105757,0.3497379401036865,0.32751091703056767,0.75,0.4544138929088278,0.3744782349433512,0.577736890524379,0.10831234256926953,0.8327786406756879,0.33729771306638145,stratified_holdout_80_20,0.2,77413,61930,15483,0.7999948329092013,0.2000051670907987,0.07022444695624092,0.0702060324226571
